2.579395866818978145e-01,4.092192483273403569e-01,1.147533941219573694e-02,-3.303031465651166121e-01,2.739854619702085659e-01,-1.901818307965592869e-02,-1.826000215573443108e-01,2.415779754749046160e-01,3.026948967357799281e-01,3.671977038957617290e-01,2.446807605949012088e-01,2.726958769138558281e-01,-1.142494510901642391e-01,2.213780375404599265e-01,1.001945613741821589e-01,-1.830491376947853410e-01,1.212545198805383417e-01,9.296599029291113814e-02
-3.816503355345354231e-01,2.096497614132147302e-01,-1.482457131211895041e-01,2.900135235838379733e-01,-3.771809044863551064e-01,-1.259580962223392497e-01,3.623977277977746270e-01,-1.847491213361154294e-01,2.364275677045832580e-01,-9.333161011664850570e-02,-4.926296136875950304e-02,9.099834084771155074e-02,1.071298154206185016e-01,3.415232350984635512e-01,2.634378035017879149e-01,4.323735018446685230e-02,-9.552184830086310474e-02,-3.112644030319781097e-01
-1.460784448965782856e-01,-9.362322912032100541e-02,-1.694197921447817418e-02,3.570010796908948958e-01,-3.245635560813443510e-01,3.597731788446156265e-01,2.482594581845085635e-01,-3.025264039465015431e-01,3.644090443695038317e-01,-1.014642661300208942e-01,1.883335505612424854e-01,-4.763195599720564111e-02,7.473793255998244234e-02,1.536487966510474146e-01,1.238387478433737726e-01,8.211158216553533784e-02,4.568016727872982741e-01,1.160112987712726695e-01
2.284948994595961680e-01,-1.873585440184206419e-01,-2.923922548540285327e-01,3.299313653069537722e-01,-1.814583740503546150e-01,3.488222676685585610e-01,9.762123923923275715e-03,3.223803654393211371e-01,1.118237019350593747e-01,1.084445329473823078e-01,-2.029310930605734975e-01,2.644508724264417188e-01,1.943968391153388930e-01,2.997335687082465783e-01,3.313085067795257244e-01,-1.070039421800136870e-04,-2.941565019007929063e-02,-2.930407153466516035e-01
-2.538771014912920010e-01,7.449298284251237162e-03,-9.294074954694883650e-02,-2.517474299451112618e-02,3.442489092488438263e-01,6.123289538138230320e-02,2.370538156269922925e-01,2.489107489921122962e-01,4.195214764530515450e-01,1.285762513249842122e-02,-2.131058520596352257e-01,-1.340241070532242618e-01,-2.414231672394533956e-01,3.110584252461164323e-01,-3.150163354908447344e-02,3.959906401156754741e-01,-3.092799097744416414e-01,-8.866767392595266417e-02
-2.681526841602067113e-01,2.353841084348789470e-01,8.110080918082915313e-02,3.499907118946872786e-01,7.301832310590150588e-02,-1.600108564195881489e-01,-2.088341252215498989e-02,4.263774440598767090e-01,2.949291064710641841e-01,-5.410654691961343937e-02,-1.392212450163772819e-01,-2.519128079101888851e-01,3.024243232145999438e-01,-2.599444897197640547e-02,3.064031026736341867e-01,-8.289910056167630603e-02,8.653491407235562594e-02,3.014308813065502690e-01
-6.371282304117203976e-02,1.862379521121353965e-01,-2.473779684594548667e-01,-3.107178029729836255e-01,8.760397648621766342e-02,-3.222040014952096687e-01,-2.972471843511937384e-01,-3.085906416729120028e-01,-2.947898199251290929e-01,-8.854667726794890337e-02,-3.265347800287758395e-01,-1.069858150965282417e-01,9.221559376128256325e-02,1.479085497274027772e-01,-2.315746944697865128e-01,7.789104598831399218e-02,-2.841601794710388318e-01,2.982539451747673320e-01
-1.967469944831432282e-01,-1.541584290832097859e-01,-2.945148241401252531e-01,1.817459883412877730e-01,-2.543344364712716299e-01,2.406573175823589483e-01,-3.375724246771945602e-01,2.520502699759423204e-01,2.563177596793069224e-01,3.266457421974323649e-01,-3.171959367302370492e-01,-8.314426924945628183e-02,3.356946151085502539e-01,-3.325916219184126520e-03,9.093631325691396705e-02,2.817374222867727318e-01,-3.316784939848984454e-02,-1.898593675924560853e-01
3.426738839926593005e-01,1.214722803089183234e-01,3.811365781996154528e-02,2.875359997759450170e-01,1.872630685437537690e-01,1.957132635305533774e-01,3.466113763960096961e-01,1.621582757083901150e-01,-3.292374528011484114e-01,-3.583547200429251095e-02,-3.887675595377600435e-01,-1.612371785370330934e-01,-8.510022265291346255e-02,1.625224039241458460e-02,2.119554209778563569e-01,-2.639239116587124845e-01,3.378145861998898547e-01,-2.021352781676470922e-01
1.229151161124035635e-01,-3.064207726467232593e-02,-1.290277289308956465e-01,2.497310673558597316e-01,3.975482508495405409e-01,1.799465939363519562e-01,-1.574834842595072837e-01,3.092808757528493491e-01,1.893267294860649097e-01,-2.766982438467009975e-01,-3.180398835041225447e-01,-3.402157535931973342e-01,2.625600183598063644e-02,-1.589778955087353118e-01,-3.686205734649877219e-01,1.052304796960681910e-01,-9.628284530179620493e-02,2.873449299762399489e-01
3.086590747643865040e-02,3.858324402102972228e-01,-1.919886576068695339e-01,3.547884097935407044e-01,-2.310514363874089372e-01,-3.488953095413805938e-01,4.403585252038963449e-01,-2.044753858517782963e-01,-2.433188754617986171e-01,1.966242782197987968e-02,1.913470010838024538e-01,-2.857627027687044130e-01,-2.063672899002780975e-02,-2.209570628407611093e-01,5.340245558781532564e-02,1.911137148270201369e-01,-4.764051679243349463e-02,8.859554958295837168e-02
3.923263203325985105e-01,2.415846504367926140e-01,2.039340059732271393e-01,-1.728651387563179265e-01,-1.940525759450741766e-02,5.067115626986144934e-03,2.153687694308584200e-01,2.020269549796398223e-01,1.920333318520253130e-01,-4.127941565255942025e-01,-1.170720615335755360e-01,-9.261358163082485107e-02,1.096633282708365104e-01,-7.483660739168640497e-02,-4.273152978501208454e-01,3.205382518057726116e-01,-2.524715920110669476e-01,-1.799279880925675756e-01
-3.043920379769756157e-01,-4.139294994677989586e-02,-7.042890711351594557e-02,-3.572161358244133056e-01,-8.040549896673741467e-03,-2.078668391723261510e-01,3.031155686984003950e-01,4.081518279653758574e-01,-1.190502615169535400e-01,-2.309557988197954159e-01,-1.615183506178664019e-01,-1.406713655587844558e-01,1.803608948804461595e-03,-1.133925938430125763e-01,-3.532316663307711324e-01,-1.491986744823006472e-01,-4.144407956563485596e-01,-1.621201988252952142e-01
-2.787464397422164120e-01,-2.598782140526271767e-01,5.590331646440599433e-02,2.141451345694191100e-01,2.081679663295955829e-01,2.764450701068567051e-01,-2.880684770257581073e-01,-2.945144445901596852e-01,7.956038723392636069e-02,-1.020804006140147852e-01,-1.121614893987688266e-01,-3.681510446566282901e-01,3.128463133598758938e-01,-2.190617422288527183e-01,1.849491720591039667e-01,4.797275924090968480e-02,3.273014163256354747e-01,2.488817304127663721e-01
3.907572890404439891e-01,-9.577215677208898714e-02,8.642395213484126149e-02,3.081755951548636463e-01,3.655036077521769955e-01,2.917557529588358789e-01,-2.633229693007209105e-01,2.409512453609585075e-02,2.092831185690078449e-02,3.114717068969555802e-01,-1.389322148271136814e-01,-8.994914543603217683e-02,-1.285493599343432158e-01,-3.600603440339582989e-02,-1.697310832593976748e-01,-2.285026889312908871e-01,-3.080520314089128520e-01,3.584356242727914088e-01
-3.834968096558040163e-01,3.137793459271479568e-01,4.673334236882082521e-02,-2.419535798736058563e-01,5.861327630827766616e-02,-9.632564916735728011e-02,-2.324189582875210713e-01,-2.611367995063845759e-01,-1.424868841685789367e-01,-2.593698478620324877e-01,6.007204541696367639e-02,-3.026836954240832434e-01,1.067894809973210235e-01,3.402547601677312072e-01,-2.629042435971124525e-01,-3.811596779586235995e-01,1.024735333172372975e-01,-1.547296678651194912e-01
6.213260379618859575e-02,5.632111463706971494e-02,-1.925879994848038734e-01,-2.676270595686831011e-01,4.763465718107221664e-02,-2.411055919196361808e-01,2.954945614344158811e-01,3.231226401341013577e-01,-3.185923809391403849e-01,-2.052587894349403586e-01,1.164918148128215869e-01,1.888009131425389953e-01,1.653993721188090626e-01,3.526205155284705128e-01,-3.212561568564772374e-01,-1.967129996398872260e-01,3.640758460851474254e-01,1.145753880062297669e-01
-2.123546981801894828e-01,-8.670639802603016810e-02,1.230797955407798849e-01,2.567939352539827524e-01,2.011035917685346786e-01,-3.490727609923423014e-01,3.857135969794079355e-01,-1.396700941525719566e-02,-1.899919870558909041e-01,-3.056831868983659883e-01,2.788925559452244962e-01,3.801841096177431267e-01,-1.679347003590797860e-01,-1.388102994753826099e-02,-1.403816208659031117e-01,-2.008518495421781624e-01,3.139694678002079575e-01,-1.270865807950015969e-01
1.198256177085634672e-01,-2.153749724351890771e-01,2.887581984844916905e-01,7.875250991006549350e-02,-2.075502241306714235e-01,2.958484887562013929e-02,-3.945816251966834387e-01,2.470461245458182298e-01,4.806440597108542490e-02,-9.571612111688246327e-02,2.220767220025260946e-01,-3.961352506272170504e-01,2.273397750414684892e-01,-4.129888127913374785e-01,2.146481565292399085e-01,2.686710934501767567e-01,-1.724687677656275286e-01,-3.215300511937672218e-02
